timestamp,close
1/29/1993,24.45252037
2/1/1993,24.626441955566406
2/2/1993,24.678600311279297
2/3/1993,24.93948173522949
2/4/1993,25.04382896
2/5/1993,25.02643585205078
2/8/1993,25.02643585205078
2/9/1993,24.852519989013672
2/10/1993,24.887304306030277
2/11/1993,25.00904465
2/12/1993,24.81772232055664
2/16/1993,24.19165039
2/17/1993,24.174259185791016
2/18/1993,24.156862258911133
2/19/1993,24.24381828308105
2/22/1993,24.330772399902344
2/23/1993,24.313386917114254
2/24/1993,24.626441955566406
2/25/1993,24.678600311279297
2/26/1993,24.71339035
3/1/1993,24.643829345703125
3/2/1993,25.00904465
3/3/1993,25.11340713500977
3/4/1993,24.974262237548828
3/5/1993,24.904687881469727
3/8/1993,25.46123313903809
3/9/1993,25.37427902
3/10/1993,25.42645072937012
3/11/1993,25.35686683654785
3/12/1993,25.095996856689453
3/15/1993,25.217748641967773
3/16/1993,25.217748641967773
3/17/1993,25.06121826171875
3/18/1993,25.217748641967773
3/19/1993,25.179582595825195
3/22/1993,25.03979110717773
3/23/1993,25.09221076965332
3/24/1993,25.09221076965332
3/25/1993,25.249473571777344
3/26/1993,25.109682083129883
3/29/1993,25.214534759521484
3/30/1993,25.28442955
3/31/1993,25.266944885253903
4/1/1993,25.179582595825195
4/2/1993,24.65537643432617
4/5/1993,24.777681350708008
4/6/1993,24.707794189453125
4/7/1993,24.795167922973636
4/8/1993,24.760225296020508
4/12/1993,25.109682083129883
4/13/1993,25.162111282348636
4/14/1993,25.12716293334961
4/15/1993,25.12716293334961
4/16/1993,25.12716293334961
4/19/1993,25.022327423095703
4/20/1993,24.89999771118164
4/21/1993,24.88253593444824
4/22/1993,24.56800842285156
4/23/1993,24.46315574645996
4/26/1993,24.27095413208008
4/27/1993,24.53305053710937
4/28/1993,24.48063468933105
4/29/1993,24.585479736328125
4/30/1993,24.62042808532715
5/3/1993,24.777681350708008
5/4/1993,24.865074157714844
5/5/1993,24.934932708740234
5/6/1993,24.84758186340332
5/7/1993,24.795167922973636
5/10/1993,24.84758186340332
5/11/1993,24.952436447143555
5/12/1993,24.91748047
5/13/1993,24.62042808532715
5/14/1993,24.602956771850582
5/17/1993,24.69032859802246
5/18/1993,24.67284584
5/19/1993,25.179582595825195
5/20/1993,25.249473571777344
5/21/1993,25.022327423095703
5/24/1993,25.12716293334961
5/25/1993,25.179582595825195
5/26/1993,25.494121551513672
5/27/1993,25.406726837158203
5/28/1993,25.28442955
6/1/1993,25.52904319763184
6/2/1993,25.494121551513672
6/3/1993,25.406726837158203
6/4/1993,25.31936454772949
6/7/1993,25.23200798034668
6/8/1993,25.004846572875977
6/9/1993,25.09221076965332
6/10/1993,25.109682083129883
6/11/1993,25.214534759521484
6/14/1993,25.179582595825195
6/15/1993,25.12716293334961
6/16/1993,25.179582595825195
6/17/1993,25.266944885253903
6/18/1993,25.05888557434082
6/21/1993,25.111648559570312
6/22/1993,25.129281997680664
6/23/1993,24.900495529174805
6/24/1993,25.234851837158203
6/25/1993,25.217254638671875
6/28/1993,25.498809814453125
6/29/1993,25.37563705444336
6/30/1993,25.37563705444336
7/1/1993,25.30524063110352
7/2/1993,25.16446304321289
7/6/1993,24.900495529174805
7/7/1993,24.970888137817383
7/8/1993,25.25244903564453
7/9/1993,25.32283973693848
7/12/1993,25.30524063110352
7/13/1993,25.28763961791992
7/14/1993,25.37563705444336
7/15/1993,25.27004051208496
7/16/1993,25.19965934753418
7/19/1993,25.18206214904785
7/20/1993,25.25244903564453
7/21/1993,25.234851837158203
7/22/1993,25.05888557434082
7/23/1993,25.18206214904785
7/26/1993,25.32283973693848
7/27/1993,25.30524063110352
7/28/1993,25.25244903564453
7/29/1993,25.393234252929688
7/30/1993,25.25244903564453
8/2/1993,25.32283973693848
8/3/1993,25.34044075012207
8/4/1993,25.34044075012207
8/5/1993,25.28763961791992
8/6/1993,25.32283973693848
8/9/1993,25.463624954223636
8/10/1993,25.446016311645508
8/11/1993,25.446016311645508
8/12/1993,25.37563705444336
8/13/1993,25.41084289550781
8/16/1993,25.551593780517575
8/17/1993,25.63960647583008
8/18/1993,25.78036880493164
8/19/1993,25.78036880493164
8/20/1993,25.79797363
8/23/1993,25.74518203735352
8/24/1993,26.02674865722656
8/25/1993,26.044343948364254
8/26/1993,26.06193351745605
8/27/1993,26.044343948364254
8/30/1993,26.14991950988769
8/31/1993,26.220314025878903
9/1/1993,26.18511199951172
9/2/1993,26.09712791442871
9/3/1993,26.114717483520508
9/7/1993,25.938751220703125
9/8/1993,25.85076332092285
9/9/1993,25.903545379638672
9/10/1993,26.132322311401367
9/13/1993,26.14991950988769
9/14/1993,26.044343948364254
9/15/1993,26.114717483520508
9/16/1993,26.00915908813477
9/17/1993,25.958711624145508
9/20/1993,25.7462101
9/21/1993,25.65768814086914
9/22/1993,25.87016868591309
9/23/1993,26.011829376220703
9/24/1993,25.94100570678711
9/27/1993,26.22431945800781
9/28/1993,26.17120933532715
9/29/1993,26.082666397094727
9/30/1993,26.02955436706543
10/1/1993,26.153493881225582
10/4/1993,26.18891143798828
10/5/1993,26.153493881225582
10/6/1993,26.13577461242676
10/7/1993,26.06494713
10/8/1993,26.10036849975586
10/11/1993,26.153493881225582
10/12/1993,26.18891143798828
10/13/1993,26.18891143798828
10/14/1993,26.52533531188965
10/15/1993,26.666990280151367
10/18/1993,26.596168518066406
10/19/1993,26.401386260986328
10/20/1993,26.436817169189453
10/21/1993,26.401386260986328
10/22/1993,26.277437210083008
10/25/1993,26.34827041625977
10/26/1993,26.33056641
10/27/1993,26.34827041625977
10/28/1993,26.54306030273437
10/29/1993,26.54306030273437
11/1/1993,26.613874435424805
11/2/1993,26.596168518066406
11/3/1993,26.259729385375977
11/4/1993,25.97640419006348
11/5/1993,26.10036849975586
11/8/1993,26.13577461242676
11/9/1993,26.153493881225582
11/10/1993,26.34827041625977
11/11/1993,26.277437210083008
11/12/1993,26.401386260986328
11/15/1993,26.383689880371094
11/16/1993,26.507631301879883
11/17/1993,26.36598014831543
11/18/1993,26.295143127441406
11/19/1993,26.242048263549805
11/22/1993,26.082666397094727
11/23/1993,26.22431945800781
11/24/1993,26.33056641
11/26/1993,26.34827041625977
11/29/1993,26.242048263549805
11/30/1993,26.259729385375977
12/1/1993,26.295143127441406
12/2/1993,26.36598014831543
12/3/1993,26.472227096557617
12/6/1993,26.560760498046875
12/7/1993,26.54306030273437
12/8/1993,26.54306030273437
12/9/1993,26.454509735107425
12/10/1993,26.401386260986328
12/13/1993,26.560760498046875
12/14/1993,26.36598014831543
12/15/1993,26.33056641
12/16/1993,26.419092178344727
12/17/1993,26.564281463623047
12/20/1993,26.59994888305664
12/21/1993,26.510805130004883
12/22/1993,26.689109802246094
12/23/1993,26.671262741088867
12/27/1993,26.81388282775879
12/28/1993,26.867366790771484
12/29/1993,26.831707000732425
12/30/1993,26.72474670410156
12/31/1993,26.58213233947754
1/3/1994,26.510805130004883
1/4/1994,26.61779785
1/5/1994,26.671262741088867
1/6/1994,26.671262741088867
1/7/1994,26.831707000732425
1/10/1994,27.15263938903809
1/11/1994,27.09914970397949
1/12/1994,27.010011672973636
1/13/1994,26.938684463500977
1/14/1994,27.04566574
1/17/1994,27.04566574
1/18/1994,27.08131980895996
1/19/1994,27.010011672973636
1/20/1994,27.08131980895996
1/21/1994,27.027835845947266
1/24/1994,26.920867919921875
1/25/1994,26.920867919921875
1/26/1994,26.992191314697266
1/27/1994,27.241777420043945
1/28/1994,27.31309127807617
1/31/1994,27.509206771850582
2/1/1994,27.366573333740234
2/2/1994,27.544857025146484
2/3/1994,27.42005157470703
2/4/1994,26.796056747436523
2/7/1994,26.920867919921875
2/8/1994,26.938684463500977
2/9/1994,27.04566574
2/10/1994,26.81388282775879
2/11/1994,26.903032302856445
2/14/1994,26.938684463500977
2/15/1994,27.08131980895996
2/16/1994,27.063495635986328
2/17/1994,26.903032302856445
2/18/1994,26.74257469177246
2/22/1994,27.010011672973636
2/23/1994,26.938684463500977
2/24/1994,26.58213233947754
2/25/1994,26.706926345825195
2/28/1994,26.706926345825195
3/1/1994,26.59994888305664
3/2/1994,26.63559913635254
3/3/1994,26.564281463623047
3/4/1994,26.63559913635254
3/7/1994,26.778249740600582
3/8/1994,26.671262741088867
3/9/1994,26.796056747436523
3/10/1994,26.58213233947754
3/11/1994,26.72474670410156
3/14/1994,26.760412216186523
3/15/1994,26.74257469177246
3/16/1994,26.95653343200684
3/17/1994,26.95653343200684
3/18/1994,26.95063781738281
3/21/1994,26.87891197
