Date,Close,High,Low,Open,Volume
,AEIS,AEIS,AEIS,AEIS,AEIS
2023-04-12,91.28244018554688,92.81092816631758,90.64722538475355,92.68189519054668,121200
2023-04-13,91.11371612548828,91.74893094869516,90.06163542201101,91.74893094869516,76200
2023-04-14,90.46855926513672,92.10622529182527,89.29738070502044,90.57773750507307,76600
2023-04-17,90.54796600341797,91.04422799328742,88.91029992237736,90.09139830906389,123200
2023-04-18,89.86312103271484,91.60996533784663,88.9500007988975,91.14347786099124,191900
2023-04-19,87.79866790771484,88.90037010050544,87.54060955986887,88.77134471276086,154300
2023-04-20,88.28500366210938,88.77134585708005,86.60764331038034,87.07413078553017,199600
2023-04-21,87.1634521484375,88.12620158226227,86.81607028374731,88.086499715961,317100
2023-04-24,85.8632583618164,88.22546289336684,85.73422538799161,87.1336879442421,133600
2023-04-25,84.23551177978516,86.09152675120369,84.23551177978516,85.27765740140487,155800
2023-04-26,83.34223937988281,84.51341797310221,82.88567926013383,84.51341797310221,156700
2023-04-27,84.41416931152344,84.7019946081307,82.39933922877235,83.57051785281237,159100
2023-04-28,85.85331726074219,85.86324461999166,84.47370964696502,84.53325865774906,191000
2023-05-01,86.82600402832031,87.06420767128793,85.90295639291882,85.90295639291882,139900
2023-05-02,86.8458480834961,87.3917393003923,85.84339674535806,86.33965873440661,201200
2023-05-03,86.80615234375,88.43389117695054,86.2205667900648,87.02450884592331,222400
2023-05-04,83.42164611816406,85.83347976676694,82.32986364864063,84.92035192204214,336500
2023-05-05,86.27017974853516,86.52823809529222,84.2156554789327,84.46378646594921,165600
2023-05-08,85.74415588378906,87.26271653618973,84.80126102333415,85.98235954611363,146700
2023-05-09,84.2950668334961,85.3173653808559,83.95760472301723,84.9104344629826,109400
2023-05-10,85.15856170654297,85.62504162290135,84.18588486067264,85.40669270502083,109400
2023-05-11,84.91043090820312,85.05930344975503,83.62014668413416,84.64244518869539,135600
2023-05-12,84.76155853271484,85.35707147036209,84.20573989486729,84.91043866021612,80500
2023-05-15,86.58778381347656,87.02449675715843,84.9203433412944,84.98981971212046,152900
2023-05-16,87.05427551269531,87.3123338622285,85.40668967880694,85.8235479241135,127300
2023-05-17,89.93260955810547,90.31969335239855,87.42152478966551,87.63988130385297,131700
2023-05-18,91.66952514648438,92.30473995544288,89.72417884750422,90.14103714606614,99600
2023-05-19,92.17625427246094,92.88171683321083,91.41118572736538,92.88171683321083,155700
2023-05-22,92.87177276611328,92.91151766703096,91.13297314892979,91.86823486449497,116400
2023-05-23,92.69291687011719,93.75606824529189,91.98746199318482,92.41471016716517,159600
2023-05-24,92.21600341796875,92.3849211605954,90.96407301385847,91.76888649943874,202400
