Date,Close,High,Low,Open,Volume
,AAON,AAON,AAON,AAON,AAON
2023-04-17,63.44227981567383,64.56597270447276,63.09856096743443,63.09856096743443,304500
2023-04-18,64.28174591064453,64.37428225639906,63.29686130239466,63.60091956167497,598050
2023-04-19,64.87664794921875,65.03528278558667,63.97108063406388,64.03057531662712,388350
2023-04-20,65.61033630371094,66.06642176324145,64.5395230172561,64.75104113079155,603900
2023-04-21,65.7425308227539,65.9474451338707,64.98900229871875,65.51118620401992,317850
2023-04-24,65.18730926513672,66.62827567114822,64.28174957782106,65.735938704474,424500
2023-04-25,64.53292083740234,65.59712279110191,64.53292083740234,64.73782759667714,325650
2023-04-26,62.08063507080078,64.09005741584922,61.86911692921674,64.07023089953809,661200
2023-04-27,65.58391571044922,66.19864369933981,62.72180528199139,62.72841664312214,987000
2023-04-28,64.77749633789062,66.11270368539444,64.51970623423881,65.40543941381259,483600
2023-05-01,64.70478820800781,65.43187901542541,64.46682461475629,64.83698516126815,493350
2023-05-02,64.87002563476562,65.14764222489687,63.871922130638715,64.7840930880656,407550
2023-05-03,64.48004913330078,65.74254671399859,64.2090438586655,65.04850512554921,476100
2023-05-04,63.64057159423828,64.75764921087756,63.34312095267991,64.38749631317715,446550
2023-05-05,68.25432586669922,68.95498637163605,65.49797850055744,65.70289285864902,783750
2023-05-08,64.08345031738281,68.72363458477653,63.191109516572,68.4063573513003,677550
2023-05-09,63.904964447021484,64.5725679759013,63.25057985380218,64.11648254655734,396000
2023-05-10,64.20903778076172,64.65190057040269,63.34974251298383,64.36767260118295,260400
2023-05-11,63.31669235229492,64.20903684315033,62.86060684907663,64.20903684315033,301200
2023-05-12,62.589595794677734,64.16276280939832,61.92199217928511,63.389400130532756,451050
2023-05-15,62.45079040527344,63.3431311265459,62.06741094564643,62.68874641804904,422100
2023-05-16,60.41492462158203,61.994703021943195,60.117473941238316,61.60471221398683,431850
2023-05-17,60.46780776977539,61.34032200098658,60.38187899694083,60.67271455251606,382200
2023-05-18,60.48102569580078,60.95694150970189,59.595292541035256,60.46780675764197,960300
2023-05-19,60.42814636230469,61.38658935350175,60.17696762523691,61.29404922159635,404850
2023-05-22,59.86629867553711,60.99659915157772,59.601901013955754,60.69254089519853,551550
2023-05-23,59.43003845214844,60.732200217617674,59.18547109308984,59.79358759310777,318600
2023-05-24,58.21381378173828,59.48292262987683,57.79738507704113,59.19208707663311,334800
2023-05-25,59.43003845214844,59.54902023404917,58.213809234354976,58.213809234354976,267600
2023-05-26,59.6151237487793,60.04477139455721,58.901248125916645,59.436654843063636,292350
2023-05-30,58.40549850463867,60.07781702986784,58.20059173448642,59.786977709917544,873000
2023-05-31,57.24876022338867,58.405498580298044,56.83233154039699,58.16754257479638,614100
2023-06-01,57.94940948486328,58.4253252485463,56.58114930037318,57.189265778422616,686100
2023-06-02,60.53390884399414,60.60000732097632,58.65007199205889,58.70956289068859,365100
2023-06-05,60.25629425048828,60.26290182906398,59.02023453439835,60.13731244920936,480450
2023-06-06,61.50556564331055,61.93521327196172,59.952228871716386,60.03154628096006,389850
2023-06-07,63.17788314819336,63.521598219586345,61.50556461726763,61.50556461726763,381900
2023-06-08,62.95948028564453,63.310250903924924,62.43002020314217,62.76093559495407,585000
2023-06-09,63.21759796142578,63.859569767315975,62.516060472814694,62.959483789965994,798150
2023-06-12,62.98595428466797,63.55512102498997,62.63518745838908,63.356576337132076,261150
2023-06-13,63.972084045410156,64.51477594835698,63.03890724674058,63.164654501788235,1014450
2023-06-14,62.60871505737305,64.54786218581253,62.30427455539009,64.26327691080644,453150
2023-06-15,62.112342834472656,62.74107903596411,61.65568399638773,62.37707287010139,349800
2023-06-16,63.40290832519531,63.51541622755745,62.019688631591194,62.72784576303331,852750
2023-06-20,64.22356414794922,64.70007437407781,63.171256215094374,63.402899231846085,409350
2023-06-21,66.21565246582031,66.48700592743725,63.886028427216495,64.19708476224721,599850
2023-06-22,64.34269714355469,66.36126515872043,64.2698959077359,66.26199281187515,455250
2023-06-23,63.09846115112305,64.42873090794681,62.72121945641266,63.34333594370812,724350
2023-06-26,63.26392364501953,64.07797281910662,62.7146083111705,62.84697523128953,252900
2023-06-27,63.79338073730469,64.5941866961081,63.277156241772225,63.277156241772225,495600
2023-06-28,63.032283782958984,64.14415378312266,62.96610221701985,63.70734635913073,435450
2023-06-29,63.23082733154297,63.819853068610996,63.065373429611604,63.065373429611604,279900
2023-06-30,62.74769973754883,63.528650515232094,62.41016846320393,63.528650515232094,425700
2023-07-03,63.4161491394043,63.67425953481214,62.244717171866014,62.423410440608976,130350
2023-07-05,61.774810791015625,63.12493584929018,61.338007184455016,63.12493584929018,367050
2023-07-06,61.07990264892578,61.46376028563723,60.21290745004733,61.46376028563723,255300
2023-07-07,62.50281524658203,62.93300294112649,61.68215030649654,62.51605080058422,523200
2023-07-10,62.99257278442383,63.74705243044742,62.18514334489275,62.62195073885119,317550
2023-07-11,62.95286178588867,63.5882100714965,62.65504097522976,62.94624211500847,304200
2023-07-12,64.19048309326172,65.03761924491029,63.10508421846603,63.7338166608937,393150
2023-07-13,64.46182250976562,64.93833275990943,63.614686443737654,64.53462373881452,254700
2023-07-14,65.81857299804688,66.05682814418252,63.98531034246325,64.59419133724948,346800
2023-07-17,68.71074676513672,69.33285951488179,65.89137280404557,65.89137280404557,507000
2023-07-18,69.42552185058594,70.21309610507933,68.06215737860623,69.38581139689778,397950
2023-07-19,68.51219177246094,69.91525887090454,67.7577084365466,69.7696564249916,271050
2023-07-20,67.7510986328125,68.7107464371749,67.04294531037912,68.58500298320756,268050
2023-07-21,66.8708724975586,68.54529331454688,66.7054185893957,68.16804780034332,308850
2023-07-24,67.43341827392578,68.81001437841272,66.85100844272284,66.93704901287559,386850
2023-07-25,66.95691680908203,67.49960868772561,65.567081181005,66.95029713758738,385500
2023-07-26,66.90396118164062,68.94238810667359,66.12962631212282,66.85101138829191,489150
2023-07-27,66.19580841064453,67.50622302523341,65.13688827501657,67.17530764260184,408000
2023-07-28,68.1812973022461,68.30042867827171,66.71204062724566,66.8179326590477,341100
2023-07-31,69.66377258300781,70.0476301790026,67.64520468810916,68.406307783232,715800
2023-08-01,70.47119903564453,70.86167630698544,68.81663727914687,69.36595635699659,649500
2023-08-02,70.51091003417969,70.87491619859057,69.20049541629479,69.43213845691781,428700
2023-08-03,68.91590881347656,70.01453938230512,67.52607331879112,69.57111989665458,1045650
2023-08-04,64.85894012451172,69.47186741272024,63.36982807629261,68.89607706728904,1152000
2023-08-07,62.509437561035156,65.48103352553844,62.277798314713365,64.92510236396375,758550
2023-08-08,63.79338073730469,63.892653076562205,61.21887793039167,61.74833798042574,533850
