Date,Close,High,Low,Open,Volume
,AEHR,AEHR,AEHR,AEHR,AEHR
2023-04-17,29.219999313354492,29.5,28.549999237060547,28.829999923706055,749400
2023-04-18,30.43000030517578,30.65999984741211,29.010000228881836,29.010000228881836,981700
2023-04-19,28.809999465942383,30.31999969482422,28.729999542236328,30.100000381469727,708700
2023-04-20,27.25,28.809999465942383,27.010000228881836,28.0,1181700
2023-04-21,26.8799991607666,27.149999618530273,26.389999389648438,27.149999618530273,855300
2023-04-24,26.350000381469727,27.360000610351562,25.799999237060547,26.790000915527344,887900
2023-04-25,24.1299991607666,26.049999237060547,23.170000076293945,25.850000381469727,2283500
2023-04-26,23.899999618530273,25.309999465942383,23.469999313354492,24.8799991607666,882500
2023-04-27,24.170000076293945,24.530000686645508,23.110000610351562,23.6200008392334,1221300
2023-04-28,24.75,24.889999389648438,23.899999618530273,24.200000762939453,810500
2023-05-01,25.950000762939453,26.270000457763672,25.059999465942383,25.059999465942383,1008200
2023-05-02,25.0,26.229999542236328,24.739999771118164,25.84000015258789,914400
2023-05-03,26.260000228881836,27.1200008392334,24.920000076293945,25.110000610351562,1040600
2023-05-04,25.59000015258789,25.979999542236328,25.0,25.899999618530273,607100
2023-05-05,27.1299991607666,27.979999542236328,26.059999465942383,26.059999465942383,935500
2023-05-08,26.65999984741211,27.350000381469727,26.459999084472656,27.010000228881836,526500
2023-05-09,27.979999542236328,28.3700008392334,26.90999984741211,27.049999237060547,710100
2023-05-10,28.149999618530273,29.280000686645508,27.899999618530273,28.5,626600
2023-05-11,28.170000076293945,28.34000015258789,27.350000381469727,28.010000228881836,501500
2023-05-12,27.670000076293945,28.799999237060547,27.15999984741211,28.510000228881836,587900
2023-05-15,29.15999984741211,29.260000228881836,27.6200008392334,27.829999923706055,448200
2023-05-16,29.020000457763672,29.649999618530273,28.639999389648438,28.799999237060547,473200
2023-05-17,29.959999084472656,30.079999923706055,28.290000915527344,29.459999084472656,825900
2023-05-18,31.889999389648438,32.0,30.0,30.1200008392334,1405800
