Date,Close,High,Low,Open,Volume
,ACNB,ACNB,ACNB,ACNB,ACNB
2023-04-24,29.48239517211914,29.49175190641188,29.00521243087677,29.304620789786195,4300
2023-04-25,28.874225616455078,29.772450814394826,28.874225616455078,29.519824308243713,7500
2023-04-26,28.855510711669922,29.46368421563496,28.584170747889434,28.771301880470098,9900
2023-04-27,29.398189544677734,29.398189544677734,28.95843369278999,28.967788643485342,10300
2023-04-28,28.37833023071289,29.24848703392192,28.37833023071289,28.705808846974286,5100
2023-05-01,27.41460418701172,28.181840362494274,26.47895214261385,28.069561331936086,14900
2023-05-02,26.928070068359375,27.29297384322077,26.769009128232504,27.227478476924098,10700
2023-05-03,26.66608428955078,28.602883810306114,26.61930239937991,27.13391032971834,10800
2023-05-04,25.664939880371094,27.161983742643418,25.26260915277007,26.58187859908998,10300
2023-05-05,26.179550170898438,26.32925439181304,25.66494213458138,26.32925439181304,5300
2023-05-08,26.460241317749023,26.843858525647033,26.198258094344286,26.29182365874703,12300
2023-05-09,26.188901901245117,26.291824202678885,26.188901901245117,26.291824202678885,1500
2023-05-10,26.366676330566406,26.413458221484575,25.73043262023674,26.413458221484575,10600
2023-05-11,26.245040893554688,27.07777248251471,25.936275769558094,26.0017729161396,5400
2023-05-12,26.66608428955078,26.85321541946369,26.385389379296132,26.460241474338353,6800
2023-05-15,27.657875061035156,27.947928491554016,26.899997373846727,26.984206204047076,6000
2023-05-16,27.19940757751465,28.443824859341632,26.86257223414003,28.443824859341632,4100
2023-05-17,26.946781158447266,27.377182074685003,26.80643369311871,27.339755132136137,17800
2023-05-18,26.974849700927734,26.974849700927734,26.170188331925644,26.862570664823945,6400
2023-05-19,27.788869857788086,28.10699173486503,27.414607566204715,27.442677773457927,6500
2023-05-22,28.05084991455078,28.443823873326984,27.99471128747269,27.99471128747269,11600
2023-05-23,28.621599197387695,28.649669404139278,28.181843332635218,28.209911754771966,9300
2023-05-24,28.30347442626953,29.323335300431555,28.294117691644278,28.294117691644278,21400
2023-05-25,28.790016174316406,29.051997625886777,28.415755683062454,28.415755683062454,6100
2023-05-26,28.724519729614258,28.84615371546032,28.724519729614258,28.799371825046002,4800
2023-05-30,28.36897087097168,28.930362477693638,28.116344380254592,28.52803179646599,5900
2023-05-31,27.811792373657227,28.151765511970453,27.452929537175113,28.151765511970453,6400
2023-06-01,28.52951431274414,29.03003277132261,27.830678341166966,28.25564701366274,6300
2023-06-02,30.541032791137695,30.60713863420848,28.79394181873512,28.982817200008043,13600
2023-06-05,27.670133590698242,30.5032531447458,27.358490511802966,30.5032531447458,12800
2023-06-06,29.728872299194336,29.794978144768436,27.717357878336024,27.717357878336024,14600
2023-06-07,34.6962776184082,34.894595152474764,29.974409182250355,29.974409182250355,37700
2023-06-08,33.940773010253906,34.658498691354424,32.07091442396259,34.658498691354424,18900
2023-06-09,33.33637237548828,33.940770631423824,32.66586828546589,33.940770631423824,10200
2023-06-12,33.062503814697266,33.525248263146786,32.59031721944168,32.95862578983921,15100
2023-06-13,33.20416259765625,33.67634921230011,32.89252130529025,33.298598479585834,19800
2023-06-14,32.25979232788086,33.175835597127076,32.137022788111146,33.175835597127076,11200
2023-06-15,31.447628021240234,33.06250538932465,31.447628021240234,32.46755284476597,14600
2023-06-16,30.748790740966797,31.872593480874787,30.380482190200897,31.872593480874787,22700
2023-06-20,29.84219741821289,31.164319712429773,29.813865570024618,30.8998963343359,7300
2023-06-21,29.643877029418945,30.95655532756807,29.530553243193367,30.95655532756807,10000
2023-06-22,30.663799285888672,30.748793018900756,29.51166281672442,29.89885568877993,12800
2023-06-23,31.948144912719727,32.57143103823625,29.79497171343732,30.427703587710333,62600
2023-06-26,32.014259338378906,32.731981529149984,31.47596679467595,31.523184743641394,20600
2023-06-27,31.287094116210938,32.19369178415605,31.287094116210938,31.91982261285006,16400
2023-06-28,30.644912719726562,31.542068028801385,30.26716197827462,31.542068028801385,5100
2023-06-29,31.11709976196289,31.664834381654728,30.767682663064743,30.767682663064743,16100
2023-06-30,31.324861526489258,31.53262481122275,31.117101844254112,31.447631067695262,8800
2023-07-03,31.523181915283203,31.523181915283203,30.852674131139036,30.98488941987753,7100
2023-07-05,30.380489349365234,31.636507650976405,30.380489349365234,31.400414310297478,17700
2023-07-06,29.492778778076172,30.59769745176405,29.275573343632892,30.59769745176405,9700
2023-07-07,30.68268585205078,31.032102915951356,29.473885745790348,29.473885745790348,30300
2023-07-10,30.21994400024414,30.91878179034893,30.21994400024414,30.597694741246414,7100
2023-07-11,30.663799285888672,30.833786751912836,30.342712250342792,30.474923923362056,10500
2023-07-12,30.201053619384766,30.814897622409976,30.201053619384766,30.814897622409976,8200
2023-07-13,30.3049373626709,30.51270062790671,30.031068258950604,30.248273671470766,6700
2023-07-14,29.757200241088867,30.34271242733762,29.757200241088867,29.955517751774583,8500
2023-07-17,31.050992965698242,31.16431674516303,30.597694245341085,30.597694245341085,7800
2023-07-18,32.00481033325195,32.00481033325195,29.974408112924877,30.984889049796124,32000
2023-07-19,32.26923370361328,32.392003240444645,31.768717010952056,32.392003240444645,10500
2023-07-20,32.81697082519531,32.81697082519531,31.8348217689928,32.06147293676957,12200
2023-07-21,31.268198013305664,32.81696952378385,31.268198013305664,32.81696952378385,17700
2023-07-24,31.91981315612793,32.01425263678825,31.13598528038536,31.59872612687851,10400
2023-07-25,31.37208366394043,32.05203002242999,31.10765667772376,31.22098407288737,11100
2023-07-26,32.51477813720703,32.552553939766675,30.805460897620765,31.145435915659917,14500
2023-07-27,31.12653923034668,32.63753848383303,30.531586719174946,32.63753848383303,25800
2023-07-28,31.98592185974121,32.08980349653444,30.493813956478803,31.17376026571945,25100
2023-07-31,32.769752502441406,32.80752829704894,31.693167573613035,32.2692322301367,15600
2023-08-01,32.656429290771484,32.76030732400716,31.64594658113249,32.48644181457039,25900
2023-08-02,33.119163513183594,33.36470253053536,32.24089626361265,32.24089626361265,23900
2023-08-03,32.83585739135742,33.081392844203535,32.61865198239795,32.779193701086186,12900
2023-08-04,32.21257019042969,33.89355332121213,32.118130709628645,33.05306175582091,34900
2023-08-07,32.71308517456055,32.835854692140515,31.740381987767158,32.59976140583162,29200
2023-08-08,32.59031677246094,32.76030423262137,31.797043159211494,32.50532304238072,23900
2023-08-09,32.34478759765625,32.73198053136767,32.18424585556788,32.18424585556788,18100
2023-08-10,32.410888671875,32.61865193339277,31.87259622384982,32.61865193339277,14400
2023-08-11,32.21257019042969,32.429775592525345,31.938701099853407,32.08035851980606,22500
2023-08-14,31.976476669311523,32.146464131070836,31.844264999609354,31.957588773282957,15300
2023-08-15,31.532625198364258,31.87260017664825,31.305977614507192,31.598731043864102,13300
2023-08-16,32.014259338378906,32.278682734584265,31.730944439589067,31.863159740190333,10000
2023-08-17,31.891481399536133,32.203122662725015,31.891481399536133,32.0709109994026,7200
2023-08-18,31.239870071411133,31.985922230439574,30.31438107970825,31.6837230667196,32300
2023-08-21,30.871559143066406,31.098210300071024,30.729905322124207,30.9187806858784,14400
2023-08-22,30.48436737060547,31.16431726370384,30.389931486563164,30.692130638496206,7700
2023-08-23,31.334306716918945,31.645948035948873,30.352157609827863,30.352157609827863,10800
2023-08-24,31.570398330688477,31.759273702952907,30.758236751700082,31.06043590632394,9500
2023-08-25,31.825380325317383,31.919816212522317,31.655392846349955,31.853710370979226,5100
2023-08-28,31.362634658813477,32.09924824095003,31.362634658813477,32.09924824095003,11600
2023-08-29,31.929262161254883,32.12757968711715,31.570399303148257,31.570399303148257,7200
2023-08-30,30.588253021240234,31.702613891262136,30.588253021240234,31.702613891262136,10800
2023-08-31,30.32151985168457,30.89308515238704,30.31199355136133,30.607303410513808,14100
2023-09-01,31.807588577270508,31.893323464294635,31.00739750968267,31.00739750968267,10300
2023-09-05,31.502756118774414,31.798065999312467,30.959769679719997,31.378916022560098,11400
2023-09-06,30.57872200012207,31.51228124109893,30.53109231654046,31.51228124109893,11200
2023-09-07,29.911897659301758,30.769244691465456,29.56895993660987,30.55014523755975,36500
2023-09-08,31.283655166625977,31.283655166625977,29.797586801038094,29.797586801038094,13400
2023-09-11,30.083370208740234,31.455126677121985,30.083370208740234,31.455126677121985,20400
2023-09-12,31.007396697998047,31.131236783549355,29.911897613201916,30.016685098367486,17300
2023-09-13,31.38844108581543,31.626593137097927,30.788296899088202,31.216971318179077,19100
2023-09-14,31.3408145904541,31.76948541923917,31.274132300024768,31.445598451191422,5700
2023-09-15,31.645645141601562,31.645645141601562,31.216970730579657,31.4170175777526,27400
2023-09-18,31.53133201599121,31.826641885394817,31.417020042056194,31.417020042056194,12700
2023-09-19,31.721853256225586,32.255315171955964,31.4265470313367,31.59801316912689,13100
2023-09-20,31.921899795532227,32.47441430641048,31.588488372700155,31.6361180568316,10900
2023-09-21,30.702560424804688,31.93142581790309,30.702560424804688,31.93142581790309,12400
2023-09-22,30.483463287353516,30.759720545534037,30.483463287353516,30.64540494178982,6800
2023-09-25,30.98834228515625,31.197917243229703,30.502513722427125,30.502513722427125,9100
2023-09-26,29.883319854736328,30.85497883203857,29.883319854736328,30.85497883203857,12000
2023-09-27,30.388200759887695,30.693036905549143,29.94047556672095,30.102419030965248,8200
2023-09-28,30.74066734313965,31.15981364692735,30.483462690618126,30.588250175043033,8700
2023-09-29,30.111948013305664,30.769246411772293,30.111948013305664,30.559675063312998,7400
