Date,Close,High,Low,Open,Volume
,ACMR,ACMR,ACMR,ACMR,ACMR
2023-04-12,10.5600004196167,10.949999809265137,10.479999542236328,10.84000015258789,379200
2023-04-13,10.270000457763672,10.710000038146973,10.239999771118164,10.619999885559082,300300
2023-04-14,10.550000190734863,11.170000076293945,10.449999809265137,10.869999885559082,576100
2023-04-17,10.630000114440918,10.630000114440918,10.300000190734863,10.390000343322754,276200
2023-04-18,10.390000343322754,10.770000457763672,10.3100004196167,10.770000457763672,284200
2023-04-19,10.489999771118164,10.529999732971191,10.149999618530273,10.149999618530273,332600
2023-04-20,10.890000343322754,11.279999732971191,10.260000228881836,10.329999923706055,610400
2023-04-21,10.4399995803833,10.774999618530273,10.380000114440918,10.75,459300
2023-04-24,10.260000228881836,10.4399995803833,10.069999694824219,10.4399995803833,351000
2023-04-25,9.609999656677246,10.130000114440918,9.579999923706055,10.130000114440918,612900
2023-04-26,9.5600004196167,9.920000076293945,9.520000457763672,9.6899995803833,454700
2023-04-27,9.34000015258789,9.600000381469727,9.170000076293945,9.5600004196167,562900
2023-04-28,9.350000381469727,9.449999809265137,9.020000457763672,9.380000114440918,493700
2023-05-01,9.34000015258789,9.710000038146973,9.289999961853027,9.420000076293945,339500
2023-05-02,9.1899995803833,9.600000381469727,9.100000381469727,9.350000381469727,455500
2023-05-03,9.140000343322754,9.40999984741211,9.130000114440918,9.199999809265137,346400
2023-05-04,8.880000114440918,9.079999923706055,8.75,9.079999923706055,476300
2023-05-05,10.470000267028809,11.25,10.121000289916992,10.329999923706055,1187200
2023-05-08,10.069999694824219,10.260000228881836,9.454000473022461,9.609999656677246,922700
2023-05-09,9.9399995803833,10.180000305175781,9.789999961853027,9.920000076293945,521900
2023-05-10,9.449999809265137,10.199999809265137,9.399999618530273,10.180000305175781,823100
2023-05-11,9.729999542236328,9.869999885559082,9.399999618530273,9.420000076293945,490700
2023-05-12,9.149999618530273,9.84000015258789,9.100000381469727,9.739999771118164,664000
2023-05-15,9.6899995803833,9.84000015258789,9.149999618530273,9.260000228881836,902100
2023-05-16,9.699999809265137,9.920000076293945,9.600000381469727,9.609999656677246,577700
2023-05-17,9.960000038146973,10.09000015258789,9.65999984741211,9.710000038146973,580000
2023-05-18,9.75,10.140000343322754,9.699999809265137,10.0,378500
2023-05-19,9.729999542236328,9.949999809265137,9.6899995803833,9.819999694824219,425600
2023-05-22,9.84000015258789,9.960000038146973,9.6899995803833,9.6899995803833,439600
2023-05-23,9.640000343322754,9.960000038146973,9.630000114440918,9.739999771118164,389700
2023-05-24,9.229999542236328,9.600000381469727,9.175000190734863,9.460000038146973,520900
2023-05-25,9.880000114440918,9.9399995803833,9.515000343322754,9.569999694824219,621900
2023-05-26,10.710000038146973,10.739999771118164,9.880000114440918,9.90999984741211,501900
2023-05-30,10.210000038146973,11.1899995803833,10.175000190734863,11.109999656677246,474400
2023-05-31,10.109999656677246,10.1899995803833,9.649999618530273,9.949999809265137,1487800
2023-06-01,10.010000228881836,10.260000228881836,9.699999809265137,10.100000381469727,550900
2023-06-02,9.960000038146973,10.350000381469727,9.789999961853027,10.270000457763672,529000
2023-06-05,9.729999542236328,9.899999618530273,9.359999656677246,9.880000114440918,659800
2023-06-06,10.329999923706055,10.460000038146973,9.519000053405762,9.619999885559082,572400
2023-06-07,10.899999618530273,11.25,10.4399995803833,10.4399995803833,581100
2023-06-08,10.59000015258789,10.989999771118164,10.5,10.9399995803833,418500
