Date,Close,High,Low,Open,Volume
,ADXN,ADXN,ADXN,ADXN,ADXN
2023-04-24,14.460000038146973,15.600000381469727,13.84000015258789,14.800000190734863,3890
2023-04-25,15.0,15.260000228881836,14.100000381469727,14.319999694824219,5100
2023-04-26,15.0,15.199999809265137,13.600000381469727,15.0,7030
2023-04-27,14.0,14.680000305175781,13.800000190734863,14.359999656677246,2835
2023-04-28,14.199999809265137,16.399999618530273,14.0,16.399999618530273,6065
2023-05-01,15.199999809265137,15.319999694824219,14.199999809265137,15.0,3305
2023-05-02,15.15999984741211,15.600000381469727,14.399999618530273,15.600000381469727,4825
2023-05-03,14.460000038146973,15.640000343322754,14.4399995803833,15.640000343322754,3145
2023-05-04,14.779999732971191,15.279999732971191,14.0,14.9399995803833,1405
2023-05-05,14.539999961853027,15.100000381469727,14.0,14.319999694824219,710
2023-05-08,14.600000381469727,15.0600004196167,14.600000381469727,14.699999809265137,2395
2023-05-09,14.9399995803833,14.9399995803833,14.399999618530273,14.600000381469727,2035
2023-05-10,18.860000610351562,20.0,16.420000076293945,19.799999237060547,798825
2023-05-11,17.780000686645508,18.0,15.0,16.799999237060547,47465
2023-05-12,17.600000381469727,18.0,16.360000610351562,17.579999923706055,20445
2023-05-15,16.860000610351562,17.079999923706055,16.200000762939453,16.600000381469727,6325
2023-05-16,15.100000381469727,17.0,15.100000381469727,16.799999237060547,8605
2023-05-17,15.800000190734863,16.0,14.800000190734863,14.800000190734863,5840
2023-05-18,15.020000457763672,15.539999961853027,14.960000038146973,15.279999732971191,5055
2023-05-19,14.539999961853027,15.199999809265137,14.399999618530273,15.0,2275
2023-05-22,14.520000457763672,15.199999809265137,14.199999809265137,15.199999809265137,6035
2023-05-23,14.399999618530273,15.0,14.319999694824219,14.5,4010
2023-05-24,14.600000381469727,15.0,14.020000457763672,14.600000381469727,1475
2023-05-25,13.899999618530273,14.399999618530273,13.420000076293945,14.399999618530273,5080
2023-05-26,14.399999618530273,14.600000381469727,13.600000381469727,14.0,3855
2023-05-30,12.859999656677246,14.399999618530273,12.84000015258789,14.380000114440918,9590
2023-05-31,12.979999542236328,13.680000305175781,12.800000190734863,12.859999656677246,6520
2023-06-01,13.979999542236328,14.399999618530273,13.399999618530273,13.399999618530273,2860
2023-06-02,14.0,14.039999961853027,13.420000076293945,14.0,2955
2023-06-05,12.880000114440918,14.0,12.600000381469727,14.0,7440
2023-06-06,13.399999618530273,14.0,11.800000190734863,13.319999694824219,33690
2023-06-07,13.4399995803833,14.0,12.960000038146973,14.0,1925
2023-06-08,13.699999809265137,14.0,13.199999809265137,13.199999809265137,2355
2023-06-09,13.399999618530273,14.0,13.15999984741211,13.800000190734863,2345
2023-06-12,13.199999809265137,13.399999618530273,12.800000190734863,13.399999618530273,3155
2023-06-13,13.399999618530273,13.399999618530273,13.199999809265137,13.199999809265137,1300
2023-06-14,13.399999618530273,13.399999618530273,13.140000343322754,13.399999618530273,3400
2023-06-15,13.199999809265137,13.399999618530273,12.859999656677246,13.399999618530273,1890
2023-06-16,13.399999618530273,13.399999618530273,13.0,13.399999618530273,1220
2023-06-20,13.399999618530273,13.399999618530273,12.800000190734863,13.199999809265137,920
2023-06-21,13.199999809265137,13.399999618530273,13.0,13.199999809265137,1465
2023-06-22,13.399999618530273,13.399999618530273,12.859999656677246,13.0,980
2023-06-23,13.0,13.399999618530273,13.0,13.399999618530273,1385
2023-06-26,12.520000457763672,13.399999618530273,12.460000038146973,13.399999618530273,2990
2023-06-27,12.960000038146973,13.199999809265137,12.260000228881836,13.199999809265137,1000
2023-06-28,12.600000381469727,13.380000114440918,12.34000015258789,13.0,2395
2023-06-29,12.600000381469727,13.199999809265137,12.34000015258789,12.5,805
2023-06-30,10.420000076293945,12.399999618530273,8.4399995803833,12.0,26445
2023-07-03,11.619999885559082,12.0,11.119999885559082,12.0,5450
2023-07-05,11.920000076293945,11.920000076293945,11.199999809265137,11.399999618530273,905
2023-07-06,11.619999885559082,12.0,11.039999961853027,11.4399995803833,1605
2023-07-07,11.380000114440918,12.0,11.0600004196167,12.0,1960
2023-07-10,11.9399995803833,11.9399995803833,11.380000114440918,11.5,1185
2023-07-11,11.399999618530273,11.9399995803833,11.399999618530273,11.9399995803833,2630
2023-07-12,11.979999542236328,12.199999809265137,11.300000190734863,12.199999809265137,2360
2023-07-13,12.300000190734863,12.600000381469727,11.640000343322754,12.300000190734863,2265
2023-07-14,11.779999732971191,12.300000190734863,11.399999618530273,12.199999809265137,2465
2023-07-17,11.399999618530273,12.399999618530273,11.399999618530273,12.359999656677246,1025
2023-07-18,12.0,12.100000381469727,11.4399995803833,11.979999542236328,1910
2023-07-19,11.899999618530273,12.0,11.600000381469727,11.65999984741211,1810
2023-07-20,11.4399995803833,12.300000190734863,11.420000076293945,11.760000228881836,1550
2023-07-21,11.479999542236328,12.0,10.800000190734863,12.0,3820
2023-07-24,11.020000457763672,12.0,10.600000381469727,12.0,3940
2023-07-25,11.0600004196167,11.800000190734863,10.619999885559082,11.4399995803833,2490
2023-07-26,10.600000381469727,11.220000267028809,10.600000381469727,11.199999809265137,2795
2023-07-27,10.399999618530273,11.539999961853027,10.300000190734863,11.180000305175781,2650
2023-07-28,10.880000114440918,11.399999618530273,10.399999618530273,10.84000015258789,3010
2023-07-31,11.199999809265137,11.4399995803833,10.9399995803833,11.359999656677246,905
